"","customerID","tenure","PhoneService","Contract","PaperlessBilling","PaymentMethod","MonthlyCharges","TotalCharges","Churn","gender","SeniorCitizen","Partner","Dependents","MultipleLines","InternetService","OnlineSecurity","OnlineBackup","DeviceProtection","TechSupport","StreamingTV","StreamingMovies"
"4328","0958-YHXGP",7,"Yes","Month-to-month","Yes","Mailed check",69.9,497.3,"No","Female",0,"No","No","No","Fiber optic","No","No","No","No","No","No"
"4329","1101-SSWAG",15,"Yes","Month-to-month","Yes","Electronic check",51.1,711.15,"No","Female",0,"Yes","No","Yes","DSL","No","No","No","No","No","No"
"4330","2979-SXESE",17,"Yes","Month-to-month","No","Electronic check",94.4,1607.2,"Yes","Female",0,"Yes","Yes","Yes","Fiber optic","Yes","No","Yes","No","Yes","No"
"4331","4013-TLDHQ",19,"Yes","Month-to-month","Yes","Electronic check",78.25,1490.95,"Yes","Male",0,"No","No","No","Fiber optic","No","Yes","Yes","No","No","No"
"4332","5743-KHMNA",71,"Yes","Two year","No","Bank transfer (automatic)",25.55,1898.1,"No","Male",0,"No","No","Yes","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
"4333","4194-FJARJ",54,"Yes","Two year","No","Bank transfer (automatic)",60,3273.95,"No","Female",0,"Yes","Yes","Yes","DSL","Yes","No","No","Yes","No","No"
"4334","5325-UWTWJ",31,"Yes","Month-to-month","Yes","Credit card (automatic)",90.55,2929.75,"No","Male",0,"Yes","No","Yes","Fiber optic","Yes","Yes","No","Yes","No","No"
"4335","3969-GYXEL",11,"Yes","Month-to-month","No","Electronic check",76.4,838.7,"No","Female",0,"No","No","No","Fiber optic","Yes","No","No","No","No","No"
"4336","9208-OLGAQ",18,"Yes","Month-to-month","Yes","Electronic check",84.95,1443.65,"No","Female",1,"No","No","No","Fiber optic","No","No","Yes","No","No","Yes"
"4337","3244-CQPHU",72,"Yes","Two year","Yes","Bank transfer (automatic)",110.1,7746.7,"No","Female",1,"No","No","Yes","Fiber optic","Yes","Yes","No","Yes","Yes","Yes"
"4338","2674-MLXMN",71,"Yes","Month-to-month","Yes","Credit card (automatic)",99.65,6951.15,"No","Female",1,"No","No","Yes","Fiber optic","No","Yes","No","No","Yes","Yes"
"4339","9708-HPXWZ",5,"No","Month-to-month","No","Credit card (automatic)",45.4,214.75,"No","Male",1,"No","No","No phone service","DSL","No","No","Yes","Yes","Yes","No"
"4340","6992-TKNYO",38,"Yes","One year","No","Credit card (automatic)",69,2669.45,"No","Male",0,"Yes","No","Yes","DSL","No","No","Yes","Yes","No","Yes"
"4341","4468-YDOVK",5,"Yes","Month-to-month","Yes","Bank transfer (automatic)",48.65,235.2,"No","Male",0,"No","Yes","No","DSL","No","No","No","Yes","No","No"
"4342","3754-DXMRT",2,"Yes","Month-to-month","Yes","Electronic check",44.15,92.65,"Yes","Male",1,"No","No","No","DSL","No","No","No","No","No","No"
"4343","5792-JALQC",52,"Yes","Two year","No","Bank transfer (automatic)",59.85,3103.25,"No","Female",1,"No","No","Yes","DSL","Yes","No","Yes","No","No","No"
"4344","7130-VTEWQ",8,"Yes","Month-to-month","Yes","Electronic check",75.75,606.25,"Yes","Female",1,"No","No","Yes","Fiber optic","No","No","No","No","No","No"
"4345","2200-DSAAL",68,"Yes","Two year","Yes","Electronic check",80.65,5330.2,"No","Female",0,"No","No","Yes","DSL","No","Yes","Yes","No","Yes","Yes"
"4346","4302-ZYFEL",69,"Yes","One year","Yes","Credit card (automatic)",20.55,1403.1,"No","Male",0,"Yes","Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
"4347","9351-LZYGF",42,"Yes","Month-to-month","Yes","Credit card (automatic)",66.4,2727.8,"No","Female",0,"Yes","No","Yes","DSL","Yes","Yes","No","Yes","No","No"
"4348","4366-CTOUZ",50,"Yes","Two year","Yes","Mailed check",100.2,5038.45,"No","Female",0,"No","No","No","Fiber optic","No","Yes","No","Yes","Yes","Yes"
"4349","6121-VZNQB",1,"Yes","Month-to-month","Yes","Mailed check",19.1,19.1,"Yes","Female",0,"No","No","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
"4350","7903-CMPEY",1,"Yes","Month-to-month","Yes","Electronic check",80.3,80.3,"Yes","Male",1,"Yes","No","Yes","Fiber optic","Yes","No","No","No","No","No"
"4351","1518-OMDIK",33,"Yes","Month-to-month","Yes","Credit card (automatic)",44.55,1462.6,"No","Male",0,"Yes","No","No","DSL","No","No","No","No","No","No"
"4352","6671-NGWON",7,"Yes","Month-to-month","No","Mailed check",20.35,150.6,"No","Female",0,"No","No","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
"4353","0595-ITUDF",64,"Yes","Month-to-month","Yes","Electronic check",91.8,5960.5,"No","Male",0,"Yes","Yes","Yes","Fiber optic","Yes","Yes","Yes","No","No","No"
"4354","6996-KNSML",1,"Yes","Month-to-month","Yes","Electronic check",74.9,74.9,"Yes","Female",0,"No","No","No","Fiber optic","No","No","Yes","No","No","No"
"4355","1955-IBMMB",59,"Yes","Two year","Yes","Bank transfer (automatic)",20.2,1192.3,"No","Male",0,"No","No","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
"4356","0096-BXERS",6,"Yes","Month-to-month","No","Electronic check",50.35,314.55,"No","Female",0,"Yes","No","Yes","DSL","No","No","No","No","No","No"
"4357","3806-YAZOV",3,"Yes","Month-to-month","No","Mailed check",18.8,56,"No","Female",0,"No","No","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
"4358","7998-ZLXWN",15,"Yes","Month-to-month","No","Credit card (automatic)",20.45,330.8,"No","Female",0,"Yes","No","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
"4359","6253-WRFHY",13,"Yes","One year","Yes","Electronic check",64.75,877.35,"No","Male",0,"Yes","Yes","No","DSL","No","No","No","No","Yes","Yes"
"4360","9133-AYJZG",23,"Yes","Month-to-month","Yes","Credit card (automatic)",98.7,2249.1,"No","Female",0,"No","No","Yes","Fiber optic","No","Yes","No","No","Yes","Yes"
"4361","2675-OTVVJ",31,"Yes","Month-to-month","No","Electronic check",89.45,2807.65,"No","Male",1,"Yes","No","Yes","Fiber optic","Yes","No","No","No","Yes","No"
"4362","8680-CGLTP",29,"Yes","One year","Yes","Electronic check",58.75,1696.2,"No","Male",0,"No","No","No","DSL","Yes","Yes","No","Yes","No","No"
"4363","8430-TWCBX",49,"Yes","One year","No","Credit card (automatic)",20.7,1032.05,"No","Female",0,"Yes","No","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
"4364","5018-GWURO",56,"Yes","Month-to-month","Yes","Bank transfer (automatic)",85.6,4902.8,"No","Female",0,"Yes","No","Yes","Fiber optic","No","No","No","No","Yes","No"
"4365","6741-QRLUP",63,"Yes","Two year","Yes","Credit card (automatic)",80.3,4995.35,"No","Female",0,"No","No","Yes","DSL","Yes","Yes","Yes","Yes","No","Yes"
"4366","4737-HOBAX",63,"Yes","Two year","No","Credit card (automatic)",79.8,5034.05,"No","Male",0,"Yes","No","Yes","DSL","No","No","Yes","Yes","Yes","Yes"
"4367","0537-QYZZN",24,"Yes","Month-to-month","Yes","Electronic check",79.85,1857.75,"No","Male",1,"Yes","Yes","Yes","Fiber optic","Yes","No","No","No","No","No"
"4368","3340-QBBFM",36,"Yes","One year","No","Credit card (automatic)",54.1,1992.85,"No","Male",1,"Yes","No","No","DSL","No","No","Yes","Yes","No","No"
"4369","1704-NRWYE",9,"Yes","Month-to-month","Yes","Electronic check",80.85,751.65,"Yes","Female",1,"No","No","No","Fiber optic","No","No","No","No","Yes","No"
"4370","2592-SEIFQ",3,"No","Month-to-month","No","Electronic check",24.75,66.95,"Yes","Male",0,"No","No","No phone service","DSL","No","No","No","No","No","No"
"4371","8200-KLNYW",21,"Yes","One year","No","Mailed check",80.9,1714.95,"No","Female",0,"Yes","No","No","DSL","Yes","No","Yes","Yes","Yes","Yes"
"4372","3372-CDXFJ",13,"Yes","One year","No","Bank transfer (automatic)",24.5,343.6,"No","Male",0,"Yes","Yes","Yes","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
"4373","4781-ZXYGU",1,"Yes","Month-to-month","Yes","Bank transfer (automatic)",20.15,20.15,"No","Male",0,"Yes","Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
"4374","7632-YUTXB",25,"Yes","One year","No","Mailed check",20.05,520.1,"No","Female",0,"Yes","Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
"4375","2718-YSKCS",71,"Yes","Two year","Yes","Bank transfer (automatic)",19.6,1387.45,"No","Male",0,"Yes","Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
"4376","9896-UYMIE",66,"Yes","One year","Yes","Bank transfer (automatic)",114.3,7383.7,"No","Male",0,"No","No","Yes","Fiber optic","Yes","Yes","Yes","Yes","Yes","Yes"
"4377","0853-NWIFK",45,"Yes","One year","Yes","Electronic check",100.3,4483.95,"No","Female",0,"No","No","No","Fiber optic","Yes","Yes","No","No","Yes","Yes"
"4378","8212-CRQXP",22,"Yes","Month-to-month","Yes","Credit card (automatic)",80,1706.45,"No","Female",0,"Yes","No","No","Fiber optic","No","No","No","No","Yes","No"
"4379","6980-CDGFC",67,"Yes","One year","Yes","Bank transfer (automatic)",20.85,1327.4,"No","Female",0,"Yes","No","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
"4380","7691-XVTZH",68,"Yes","Two year","Yes","Bank transfer (automatic)",89.95,5974.3,"No","Female",0,"Yes","No","Yes","Fiber optic","No","No","Yes","No","Yes","No"
"4381","2520-SGTTA",0,"Yes","Two year","No","Mailed check",20,NA,"No","Female",0,"Yes","Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
"4382","7481-ATQQS",49,"Yes","Month-to-month","Yes","Credit card (automatic)",90.85,4515.85,"Yes","Female",1,"No","No","Yes","Fiber optic","No","No","Yes","No","No","Yes"
"4383","2277-VWCNI",4,"Yes","Month-to-month","No","Mailed check",48.75,179.85,"No","Female",1,"No","No","Yes","DSL","No","No","No","No","No","No"
"4384","1088-CNNKB",63,"Yes","One year","No","Credit card (automatic)",80,5040.2,"No","Male",0,"Yes","No","Yes","DSL","Yes","Yes","Yes","Yes","No","Yes"
"4385","8642-GVWRF",2,"Yes","Month-to-month","No","Bank transfer (automatic)",79.7,165,"Yes","Female",0,"Yes","No","No","Fiber optic","No","Yes","Yes","No","No","No"
"4386","1930-BZLHI",21,"Yes","One year","Yes","Mailed check",20.35,422.7,"No","Male",0,"No","No","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
"4387","3400-ESFUW",55,"Yes","Two year","No","Bank transfer (automatic)",57.55,3046.4,"Yes","Male",0,"Yes","Yes","No","DSL","Yes","Yes","No","Yes","No","No"
"4388","5868-YTYKS",1,"Yes","Month-to-month","Yes","Mailed check",20.25,20.25,"No","Male",0,"No","Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
"4389","3525-DVKFN",17,"Yes","Two year","No","Mailed check",19.4,358.05,"No","Female",0,"No","No","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
"4390","1482-OXZSY",30,"Yes","Month-to-month","Yes","Bank transfer (automatic)",100.4,2936.25,"No","Male",0,"No","No","Yes","Fiber optic","Yes","No","No","No","Yes","Yes"
"4391","0377-JBKKT",22,"Yes","Month-to-month","Yes","Mailed check",57.95,1271.8,"No","Male",0,"Yes","Yes","No","DSL","Yes","Yes","No","Yes","No","No"
"4392","5778-BVOFB",9,"Yes","Month-to-month","Yes","Bank transfer (automatic)",59.5,530.05,"No","Female",0,"No","No","No","DSL","No","No","No","Yes","Yes","No"
"4393","3373-YZZYM",1,"Yes","Month-to-month","No","Mailed check",19.2,19.2,"No","Male",0,"Yes","Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
"4394","2057-ZBLPD",21,"Yes","Month-to-month","Yes","Electronic check",86.5,1808.7,"Yes","Female",0,"Yes","No","Yes","Fiber optic","No","No","No","No","No","Yes"
"4395","0228-MAUWC",19,"Yes","Month-to-month","No","Electronic check",59.55,1144.6,"No","Male",0,"No","No","Yes","DSL","No","No","Yes","Yes","No","No"
"4396","5502-RLUYV",69,"Yes","Month-to-month","Yes","Electronic check",103.95,7446.9,"Yes","Female",0,"Yes","Yes","Yes","Fiber optic","No","Yes","Yes","No","Yes","Yes"
"4397","0023-HGHWL",1,"No","Month-to-month","Yes","Electronic check",25.1,25.1,"Yes","Male",1,"No","No","No phone service","DSL","No","No","No","No","No","No"
"4398","7663-YJHSN",72,"Yes","Two year","Yes","Bank transfer (automatic)",103.95,7556.9,"No","Female",0,"Yes","No","Yes","Fiber optic","Yes","Yes","Yes","Yes","Yes","No"
"4399","4915-BFSXL",70,"Yes","Two year","No","Credit card (automatic)",68.95,4858.7,"No","Male",0,"Yes","Yes","Yes","DSL","Yes","No","Yes","No","Yes","No"
"4400","3086-RUCRN",66,"Yes","Month-to-month","Yes","Bank transfer (automatic)",103.1,6595,"No","Female",0,"No","No","Yes","Fiber optic","Yes","Yes","Yes","Yes","No","Yes"
"4401","5215-LNLDJ",7,"No","Month-to-month","Yes","Electronic check",24.7,149.05,"No","Female",0,"Yes","Yes","No phone service","DSL","No","No","No","No","No","No"
"4402","7576-JMYWV",46,"Yes","Month-to-month","Yes","Electronic check",110.2,4972.1,"No","Female",1,"Yes","Yes","Yes","Fiber optic","Yes","Yes","No","Yes","Yes","Yes"
"4403","9039-RBEEE",39,"No","Month-to-month","Yes","Credit card (automatic)",48.95,1880.85,"Yes","Male",0,"No","No","No phone service","DSL","Yes","Yes","No","Yes","Yes","No"
"4404","0257-KXZGU",32,"Yes","Month-to-month","No","Bank transfer (automatic)",62.45,2045.55,"No","Female",0,"Yes","Yes","Yes","DSL","No","Yes","Yes","No","No","No"
"4405","1307-ATKGB",24,"Yes","Month-to-month","Yes","Electronic check",89.55,2187.15,"No","Male",0,"No","No","No","Fiber optic","No","Yes","Yes","No","No","Yes"
"4406","8417-FMLZI",6,"Yes","Month-to-month","Yes","Credit card (automatic)",83.55,477.55,"Yes","Male",0,"Yes","Yes","No","Fiber optic","No","Yes","No","No","No","Yes"
"4407","3714-XPXBW",37,"Yes","Month-to-month","Yes","Credit card (automatic)",78.9,2976.95,"No","Female",0,"No","No","Yes","DSL","Yes","Yes","Yes","Yes","Yes","No"
"4408","1850-AKQEP",8,"Yes","Month-to-month","No","Mailed check",20.35,178.7,"No","Male",0,"No","Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
"4409","2824-DXNKN",72,"Yes","Two year","Yes","Bank transfer (automatic)",71.45,5025.85,"No","Female",0,"Yes","Yes","Yes","DSL","Yes","No","Yes","No","Yes","No"
"4410","5227-JSCFE",71,"No","Two year","No","Credit card (automatic)",46.35,3353.4,"No","Male",1,"Yes","No","No phone service","DSL","Yes","Yes","Yes","Yes","No","No"
"4411","0848-ZGQIJ",16,"Yes","Month-to-month","Yes","Bank transfer (automatic)",94.65,1461.15,"No","Female",0,"Yes","No","No","Fiber optic","No","Yes","No","No","Yes","Yes"
"4412","3621-CHYVB",57,"No","Month-to-month","Yes","Bank transfer (automatic)",49.9,2782.4,"No","Female",0,"Yes","No","No phone service","DSL","Yes","No","Yes","Yes","No","Yes"
"4413","8042-RNLKO",66,"Yes","One year","No","Bank transfer (automatic)",25.45,1699.15,"No","Male",0,"No","No","Yes","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
"4414","1792-UXAFY",17,"Yes","Month-to-month","Yes","Electronic check",89.15,1496.9,"Yes","Female",1,"No","No","No","Fiber optic","No","Yes","Yes","No","Yes","No"
"4415","5372-FBKBN",21,"Yes","Month-to-month","No","Mailed check",20.75,452.2,"No","Female",0,"No","Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
"4416","0420-TXVSG",66,"Yes","Two year","Yes","Credit card (automatic)",66.1,4428.45,"No","Male",0,"Yes","No","Yes","DSL","Yes","Yes","Yes","No","No","No"
"4417","6217-TOWGS",17,"Yes","Month-to-month","Yes","Bank transfer (automatic)",75.4,1322.55,"No","Female",0,"Yes","No","Yes","DSL","No","Yes","No","No","Yes","Yes"
"4418","0515-YPMCW",1,"Yes","Month-to-month","Yes","Mailed check",70.45,70.45,"Yes","Male",0,"No","Yes","No","Fiber optic","No","No","No","No","No","No"
"4419","0378-XSZPU",58,"Yes","One year","No","Credit card (automatic)",60.3,3563.8,"Yes","Male",0,"Yes","No","No","DSL","Yes","Yes","Yes","No","No","No"
